	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
TCGA-E2-A1L9	0.0	0.0	0.17941222	0.8243593	0.91184866	1.8771691	1.7174001	0.9440845	0.6759159	1.3867575	0.63241744	0.9940485	1.1287891	1.5259415	0.17035937	2.1657853	1.2981005	1.8576431	0.0	1.8011186	1.1229625	1.1741965	0.8466484	0.14270878	0.17469585	0.3591416	0.920349	1.0480435	0.0	0.32039523	0.39776534	0.3773486	0.2701106	0.7730124	0.0	0.5968145	0.0	1.1070071	0.15804619	1.0441108	0.15054554	0.93072164	2.9007	0.8903724	0.77374566	0.0	1.2241812	0.0	0.0	0.38485312	0.4514243	0.8352833	0.47381514	2.0013254	0.919188	0.0	0.8387966	0.8554321	0.5874554	1.5055066	0.059591085	2.071038	1.346767	1.4575847	0.26849174	0.8737501	0.0	1.1214144	0.26927024	0.0	1.2240796	0.0	1.6937275	0.81841666	0.0	0.37751222	0.0	0.9833065	1.2443604	1.0858853	0.0	1.1445287	0.0	1.095254	0.90115714	1.8545654	0.0	1.6538601	1.4108645	0.0	0.8521723	1.6575415	0.3577376	1.1190068	0.0	1.0961484	0.6930368	1.0178957	0.2502113	0.0
TCGA-E2-A1LA	0.9888116	0.9634897	0.6599747	0.5123168	0.08845341	0.86775726	1.6926385	0.69140565	0.0	2.0143766	0.0	1.662185	0.07072854	0.51894045	1.3228877	1.5888579	0.0	0.9932508	0.37410384	0.8054693	2.965667	1.3048229	1.459851	0.7123885	0.010232985	0.3273313	0.30544347	1.4261782	1.209351	0.0	0.95410633	1.4328051	0.4973094	0.2564814	0.1804618	0.23349726	0.0330979	0.9438716	0.719027	2.2675486	1.5108392	0.88735944	0.9736855	0.0	1.3011578	0.9062799	0.68181455	0.0	0.42729712	1.5382795	1.8307502	0.25357974	1.3049545	1.8341217	0.51258945	0.0	1.9127622	0.37767458	1.2911563	0.0	0.7081574	0.0	0.33004996	0.29654598	1.8224858	0.8007604	0.0	1.993117	0.996784	0.62485695	0.13151723	0.22307873	1.085879	0.31299102	0.0	0.5329313	0.95844877	0.9043782	0.87368	1.3051343	0.0	0.5454254	0.0	1.0609951	1.5199512	0.2514944	0.5688652	1.3378268	0.89552116	0.89511704	0.5544838	1.8428564	0.4301054	0.72760123	0.52213633	0.2622795	0.9488582	0.9970255	0.6326248	0.0
TCGA-E2-A1LB	0.6785677	1.5666518	0.5496573	1.2349689	0.0	0.9701523	2.1249914	1.1479651	0.8137495	2.1014893	0.19625127	1.2298244	0.13641465	0.0	0.15842557	2.001994	0.76149696	0.75734067	0.51740694	1.270454	0.0	1.5675452	1.6998979	1.9448018	0.1007123	0.0	1.6459981	0.67758006	0.45837903	0.0	0.096637726	0.0	2.1348515	0.0	0.0	0.0	0.0	0.20348394	0.7394899	0.52740985	0.53341943	1.605331	2.1495483	0.0	2.4503205	0.59634763	0.0	0.0	0.58700633	1.2640412	0.08704448	1.8552468	0.38097614	2.1166816	2.143873	0.0	1.0107782	0.5820812	0.0	1.5563174	0.14321274	0.0	0.0	0.47218776	1.6044545	1.1184689	0.0037783682	1.0865161	0.002632618	0.98619956	2.8346899	0.5506437	2.4191277	0.0	0.0	1.0241679	0.23757744	0.87450373	2.2541678	1.7709026	0.0	2.2290282	0.37464094	1.1065722	0.0	0.0	0.0	1.4007466	0.46365786	0.65031993	1.0740165	0.35358572	0.05953777	0.7820951	0.07464558	0.0	0.5279509	0.0	0.0	0.0
TCGA-E2-A1LE	0.26699334	1.2793777	0.45550874	1.3860977	0.41023433	0.85877186	1.9927106	0.83899343	0.5272372	1.2487719	0.0	0.5837219	0.76399714	1.0393932	0.3482815	1.2178975	0.6364666	1.298131	0.0	2.2481837	0.72783875	0.90601707	0.24406625	1.4414346	0.17534661	0.57620955	1.097065	0.5432375	1.0103036	0.27322823	0.49459797	0.114739895	0.5433026	0.9178295	0.5281134	1.0236752	0.0	1.4956604	0.65551805	0.93528	1.1190026	0.8911185	2.1291785	0.12319064	1.660572	0.6419535	1.181246	0.90293336	0.0	0.97664833	0.0	0.23639154	0.53233397	1.2317683	0.76064175	0.0	2.0587907	0.41839397	0.07251471	0.9158342	0.0952194	0.38602448	1.4726425	1.2785884	1.0187925	0.6389845	0.116547525	0.0	0.0	1.5950592	1.0750747	0.29278493	2.2479286	0.34868598	0.0	0.55937624	0.0	1.2925564	0.78672445	0.587054	1.3923606	1.4528986	0.08029699	0.32228518	0.60849	0.0	0.0	1.6632426	1.4505268	0.12900376	0.055330038	2.7602465	1.1086235	0.17478988	0.0	0.0	0.3468746	0.7373736	0.0	0.0
TCGA-E2-A1LG	1.0609	1.942164	2.288117	0.0	1.2429607	2.8384163	1.1497806	0.19219077	3.1475194	0.0	2.312895	1.8638377	1.3012512	0.0	1.8487617	2.188304	0.682617	0.44541502	0.2833715	0.0	0.6416881	0.3620453	0.6852691	0.4554162	1.2979428	0.7797885	0.88832855	1.0850439	1.4428468	0.0	0.0	2.617676	0.41760284	2.1144996	0.0	0.0	0.535192	1.919439	1.2811702	0.0	2.7735503	0.0	1.1783998	0.9863789	1.3292654	0.21238732	0.11242318	0.0	0.37590098	0.9475956	0.0	0.38986516	2.0596888	0.11665517	2.7625628	0.0	2.1585174	0.13925278	0.8861583	1.5712471	1.2172251	1.6980317	0.0	0.53597397	1.1093432	0.7076309	0.7446594	2.4185698	1.4788752	0.0	1.5072205	0.0	0.11585307	0.016144753	0.0	1.3870895	0.0	0.6554276	0.0	0.7673131	0.0	0.19352818	0.0	0.81002593	0.5591464	0.4277414	0.0	1.6422166	2.8427126	0.2456069	1.8549649	1.8406961	0.0	0.0	1.51162	1.5535781	0.55501044	0.83775973	0.0	0.25944138
TCGA-E2-A1LH	0.29731777	0.0	1.0976269	0.0	0.99924684	2.3420758	2.0969605	1.1745566	0.4107101	0.779832	0.0	1.16417	2.0589302	0.26289225	0.6661407	0.7885218	0.0	1.3602308	0.0	0.70919406	1.8226726	0.77170086	1.2020718	0.8811104	0.43066993	0.0	0.4173193	0.7537223	1.488236	0.0	0.91037667	2.0537589	0.9848758	1.1989747	0.0	0.70017076	0.5024592	0.34694374	1.0965713	1.3956835	1.3547211	0.18440825	2.995509	0.92535233	1.0220567	0.52792215	0.812397	0.0	0.91670024	0.53050756	1.7270985	0.0	0.5746227	2.463526	0.0	0.30034232	1.006973	0.86909336	0.0	0.70011437	0.95452845	1.2010988	0.84349704	2.1763227	1.2578322	1.4833182	0.6129553	0.6494974	0.6333527	0.10621941	0.0	1.1106149	1.1261946	0.72684854	2.0678434	0.8561901	0.0	0.7506269	0.0	1.1062559	1.0557027	0.75932956	0.08968623	1.0745864	0.0	0.0	0.26619768	1.864867	2.5033343	0.7392833	0.046382427	1.8238046	0.15120769	0.3143149	0.68977034	0.5691122	0.7429685	1.0950599	0.0	0.0
TCGA-E2-A1LI	0.17151847	0.19382524	0.25854245	0.19860017	0.5911927	1.7479126	1.4624604	1.9889065	1.3976243	0.6446662	0.63647485	0.69330597	2.2157438	1.5139325	1.5676159	2.5383759	0.0	1.7073718	0.020394921	0.5005243	0.9078722	1.0553057	1.4535242	0.917155	0.74798775	0.54918027	0.19316283	0.23397614	1.3628873	0.0	0.0	1.4332378	1.9756619	0.0	0.18764988	0.5199127	0.78607756	0.35917717	1.2001212	1.5920523	1.6752052	0.0	1.572021	0.12022114	2.5671432	0.0	0.39011663	0.0	1.7478688	0.0	1.1157334	0.53515285	0.0	2.4201038	0.0	0.0024220943	2.1233964	1.1239158	0.09513131	1.2669393	1.0556713	2.4888258	1.5138886	0.40641493	1.6771691	1.2055614	1.2965304	1.854139	0.5049326	0.0	0.0	0.0	1.865871	0.0	1.3304633	1.1111848	0.0	0.16405106	0.0	0.41897726	2.5271645	0.0	0.04025048	0.64573073	1.2281837	1.802746	0.3280207	0.63552487	2.464311	0.0	1.7930307	3.0949428	0.28785813	0.0	1.2668943	0.8242037	1.3697925	1.166296	0.4020298	0.0
TCGA-E2-A1LK	0.7531575	0.9630319	0.62346935	0.0	0.2486167	1.7601385	1.4284706	1.4351245	0.0	3.1538434	1.5580685	0.55006355	1.0252857	1.6330206	3.5475917	2.538079	0.0	0.6911017	2.0725675	1.358322	0.9373648	2.2493703	3.2642937	1.2998738	0.6538623	0.54315007	0.0	0.786214	2.9123812	0.04183215	4.3618307	1.4975483	2.3216934	0.05594778	0.2249899	0.0	1.0964925	0.0	0.10800034	4.8706164	1.3169663	0.5832018	1.4831803	0.0	1.301562	1.0100543	0.0	0.0	0.43003368	0.3393774	3.7279656	0.11574638	0.14525792	1.9318511	0.0	1.3876641	1.703754	1.3608904	0.0	0.0	0.6145247	0.14057755	1.4244329	0.6319267	0.94949293	0.49917352	2.3246038	2.2460508	2.190041	0.024288893	0.0	0.0	1.3806664	0.0	3.1131027	1.5329819	0.0	0.0	0.0	1.1914743	1.3738561	0.16962242	0.0	0.6280823	0.94127345	0.42177904	1.2920649	2.3005712	2.8452275	1.151317	1.7015448	2.8943222	1.5234886	0.36679518	1.3325467	0.0	0.44434226	1.0019486	0.043537736	0.8943813
TCGA-E2-A1LL	0.0	0.555115	1.0784073	0.8417717	1.0429022	0.37254813	2.1684194	0.22468567	1.9393263	3.078096	1.4912832	0.0	2.4579172	2.1994615	0.0	1.4218554	2.0862448	1.5499617	1.0159472	1.5375329	0.0	0.0	0.3045711	1.7044225	0.42491668	2.507795	1.85484	0.9799914	0.0	2.6102755	0.8567549	1.6058539	0.73477477	1.6757032	0.34311593	0.45325536	1.5900576	0.79479235	2.1843016	1.5456327	0.00329417	0.0	0.085673094	1.9272666	0.61352235	0.0	2.292172	0.0	0.480093	0.5639365	0.43301445	0.6487632	0.10972372	1.575722	1.1401467	0.0	0.21637213	0.1904093	0.0	0.2966404	1.3553002	1.183796	0.4655223	0.27545893	1.7961736	1.6057549	1.9063227	0.0	1.4027724	0.0	0.7975506	0.0	0.0	0.27621782	1.0361347	0.0	0.41703343	0.6997713	0.62030745	1.3636361	0.0	0.0	1.2437167	0.0	0.75339675	0.92728484	1.0047848	0.78326476	0.3759277	0.0	0.7446308	2.2976217	0.9698516	1.3103361	0.19900256	2.3381004	0.0	0.7917404	0.0	0.60364485
TCGA-E2-A2P5	0.0	0.65931165	0.8750284	1.6134092	0.0	2.5468686	1.534985	1.7712659	0.19758439	0.97960335	0.34566167	0.9211808	0.065360785	0.6312504	1.1488254	2.4549072	0.0	0.7974708	0.8847803	1.7417595	0.7571194	0.4275689	0.35718217	1.924151	0.3371104	1.3299174	1.5511185	1.1742101	0.8222438	0.0	0.49666107	0.38330597	0.0	0.052502155	0.3030175	0.4535731	0.0	0.97139287	0.33546764	2.2361608	0.65829664	1.3998215	1.2007221	0.0	2.0432677	0.4007507	1.7612236	0.77667046	0.0	1.1067914	0.31961125	0.05856812	0.21358827	1.4786763	0.9309828	0.0	1.191851	1.2085116	0.7669712	0.0	0.36028177	0.8256756	0.6311408	0.0	1.6327858	0.86438054	0.023971409	2.4183798	0.47573456	0.6284685	0.46533602	0.0	2.0921836	0.0	0.0	0.1201005	0.49714243	1.1705965	0.8884554	0.72631466	0.27838528	0.9391277	0.23199618	1.6921036	1.9070196	0.27974796	1.1182199	1.9353461	1.4827639	0.2708211	1.419097	2.6591916	0.0	1.2984076	0.0	0.0	0.70103496	0.0	0.23518753	0.0
TCGA-E2-A2P6	0.7359443	0.5072219	1.1621263	0.41538453	0.0	1.9203119	1.8056805	1.0991431	1.0691354	1.8723632	0.6866042	0.78255576	0.4657241	0.8022094	0.0	0.7837111	0.0	0.2862078	0.0	1.3490872	2.941893	0.939862	1.8112335	1.324429	0.0	1.0397475	0.8982772	1.2388828	1.1248858	0.0	0.0	1.2112033	0.7727206	0.0	0.0	0.0	0.0	0.76803035	0.5886922	0.7821668	0.8968684	0.91634554	1.0235497	0.6576128	1.2522489	0.7993802	1.6267375	0.23252296	0.36574554	0.96913624	1.3197358	1.097939	2.1126606	1.1589552	1.5958726	0.3957548	1.2607864	0.16311717	1.5885949	0.19283092	0.049502313	2.232848	0.7937877	1.6527381	1.8255004	0.19113827	0.0	1.640262	0.37680447	0.96477085	0.325323	0.90107346	2.059924	0.5372821	0.0	0.82669616	0.8094299	0.8004739	1.01561	1.2023724	0.115835965	1.5057032	1.0273498	1.8450003	1.340758	0.0	0.6418985	1.2210112	0.7246144	1.2296315	1.4157878	1.8682323	0.55481416	0.80245423	0.23771346	0.848627	0.47861302	0.0	0.9733579	0.0
TCGA-E2-A3DX	0.29975462	0.0	0.09007687	0.5408269	0.45559967	1.0114207	0.9984398	0.2757584	0.25246167	0.9150308	0.23257113	0.8555393	0.31532615	2.8593073	0.78379595	1.318155	1.131699	0.9829728	0.0	1.1339847	2.0791268	1.4807823	1.9622166	0.3992982	0.42096934	0.0	0.88503927	1.9873831	0.018326998	0.0	0.015314579	0.0	0.46113208	0.8995931	0.0	0.37028134	0.0	2.0411065	0.34254402	0.105006695	1.0699208	0.67765164	1.8126438	0.28042054	0.55572194	0.0	0.0062139034	0.08402467	0.0	0.8850107	0.36033487	0.91870403	0.6700088	1.0028315	1.0256982	0.0007984638	0.295519	1.330538	1.1975431	1.534811	0.0	0.55884886	0.54602426	0.0	0.5162198	0.20243216	0.26453978	1.204705	0.7371793	1.3877685	0.6900849	0.25980282	1.5992522	0.56233644	0.048968017	1.5879769	0.0	0.48196006	0.31257036	1.0434532	0.0	0.9102011	0.8913321	1.3824997	0.68268013	1.2686641	0.7729945	0.99545836	0.580861	1.6475492	2.3240192	0.32416713	0.24704397	0.093967915	0.0	0.07056689	0.22680569	0.45742488	0.9204657	0.47867477
TCGA-E2-A56Z	1.1483771	1.5311873	0.0	1.6262816	0.992713	2.5238361	0.9258636	0.6691295	0.0	1.4831898	0.046501875	1.2719816	0.0	0.1010406	0.82226694	1.2499838	0.0	0.0022925138	0.3964479	1.0290445	1.3423626	1.4131725	0.55292106	1.3202188	0.0	0.97120136	1.1866148	1.3512032	1.1991911	0.0	0.3062076	0.81633186	0.9092394	0.0	0.5028757	0.17696851	0.22408146	1.3164108	0.4220584	2.0401485	3.06388	1.9318959	0.51770806	0.2791829	1.221185	2.2573135	1.8884304	0.21864915	0.3653183	0.85139894	1.8219144	1.1458577	0.966843	1.4637527	1.747543	0.5208992	1.1546537	1.1895401	1.5716395	0.82025665	0.0	0.7442139	1.0816085	0.0	1.0715125	1.2881546	0.0	1.960273	0.0	1.0344312	0.62429076	0.11633897	1.7024037	0.5160228	0.0	0.7707777	0.41225922	1.6751846	2.0163307	1.306146	1.3302596	2.2649176	1.39392	1.1374996	2.6212654	0.0	0.61509573	0.5703045	0.40214992	0.4621899	0.4621328	2.7259445	0.9809357	1.0688801	0.0	0.15598083	1.2232213	0.18477917	0.5361931	0.016120672
TCGA-E2-A570	0.3814842	0.0	0.26473427	0.9844215	0.9296038	1.5149558	1.6822411	1.0472404	0.8278485	2.3447406	0.5445399	0.44480634	0.63601774	0.6267748	0.0	2.029125	0.180668	1.192389	0.0	1.5311571	1.8850526	0.93487	1.3072704	1.5128596	0.49269623	0.5631131	0.99215114	0.88380206	0.6774571	0.0	0.0	0.52593064	0.6136753	1.0735855	0.0	0.34797055	0.0	1.7423358	0.4957319	1.4856457	0.5229258	0.7728139	1.7208216	1.0469187	0.5487969	1.6678367	1.3410294	0.19063997	0.35272026	0.37955904	0.73559994	1.1726267	0.30570263	1.3525002	1.2661996	0.44628084	1.0405138	0.8618922	0.90549344	0.5285122	0.0	0.76647174	1.364542	0.7405682	0.78861976	0.51535344	0.0	1.165509	0.0	0.647858	0.0	0.08031535	1.8854971	0.15973604	0.10523474	0.5603788	0.37023264	1.3767229	0.6200775	0.9485036	0.0	1.6392473	0.6728078	0.92476964	1.4004828	0.54438937	0.4280734	1.3321633	0.8432648	0.5571176	1.3343755	2.2932346	0.7583004	0.76453876	0.14163414	0.9541867	1.0348347	0.88089466	0.51468426	0.3538748
TCGA-E2-A573	0.0	0.44202363	0.7134599	0.18702352	0.9712143	1.2246878	1.231036	0.6446098	1.5703964	0.37063408	0.0	0.4172358	2.9261322	0.7335458	1.2626299	0.97722197	0.0	1.3783996	0.0	1.3445251	1.0109862	0.83538175	0.8036443	1.3247473	0.51140714	0.870402	0.64592654	0.0	1.480346	0.0	0.0	0.8644304	2.4327066	0.54615045	0.0	1.2949543	0.11321648	1.4788891	0.9710498	0.30593216	1.3246074	0.0	1.8455815	1.3065431	2.11446	1.2915043	1.0305016	0.366508	1.8425122	0.029311419	1.5236418	1.4532315	0.767882	1.5050573	0.0	0.0	1.1340781	1.0772331	0.10716143	0.9641551	0.74862075	1.9117649	1.5670922	1.5197556	0.7168463	1.1947901	1.314012	1.3444989	0.11758801	0.11865115	0.0	0.0	1.4999022	0.0	1.5104463	0.24980617	0.0	1.2421882	0.3817928	1.1107556	1.779641	0.17038631	0.0	0.71855545	0.9255357	0.6309192	0.9593689	0.50359344	2.6812823	0.26908374	1.3775337	2.0481088	0.0	0.0	1.0183644	1.213882	0.4728992	0.9094069	0.0	0.0
TCGA-E2-A574	1.0492239	0.0	1.5830815	0.6037719	0.9021419	1.4934473	1.0920551	1.5707756	1.6737311	3.2586899	1.8801615	0.9612839	0.94570386	0.0	1.8000069	0.035856485	0.0	2.0935555	1.086697	1.3314825	0.32908988	2.226024	0.057433315	1.7261877	1.0613033	0.9248367	0.0	0.11796969	2.7341383	0.0	1.4049324	0.0	0.48066288	0.0	0.88888365	1.3935763	0.8351734	0.2518239	0.75522035	2.006476	2.5610168	0.0	1.5877427	1.0434796	0.4649596	2.5764885	1.1065536	1.1254213	1.3980781	0.25986314	0.6614093	1.5153329	0.42363673	1.9801731	0.84743387	0.32872784	1.9044507	1.3079668	0.0	1.4909319	0.19543591	1.1037943	0.79979324	0.5465196	0.37591982	1.7594872	2.764708	1.166356	0.0	0.62126535	0.0	1.2457836	0.22537434	0.0	3.9421568	1.5809081	0.0	1.0618668	0.0	0.4296589	1.7214059	0.6988723	1.3261554	0.5247078	1.6966236	0.0	0.6288208	0.34950244	2.2256162	0.0	0.0	0.57752025	0.53868115	0.6292645	0.94810474	0.24525547	1.0473502	0.6671643	0.0	0.0
TCGA-E2-A576	0.0	1.2039576	0.0	0.62359905	0.0	2.6402664	0.8986103	1.5225168	2.0610223	3.717646	0.52020025	0.97368026	0.0	0.0	0.97022367	0.8153666	0.0	0.46963733	0.9732189	1.243744	1.1862191	1.3468974	0.30823183	2.041454	0.0	0.11630702	0.9998746	1.8564086	2.6610646	0.0	1.2529448	0.07134116	0.0	0.1648972	0.0	0.26186818	0.024509072	0.57395625	0.0	1.051744	2.449153	1.483269	0.52718353	0.0	1.7732222	2.970306	2.900901	1.2172325	1.0372875	0.7577052	0.0	1.3464873	1.2729347	0.58486795	1.7055273	0.0	0.5508366	1.2126912	0.8863364	0.0	0.14724356	0.9022934	1.2013254	0.0	1.0514817	0.0	0.07748848	0.9816083	0.47615838	1.3876159	0.7590179	1.244535	1.8570944	0.0	1.0060794	1.8122633	0.43176395	2.043289	0.8713224	0.8986256	1.7643278	0.836179	0.0	0.9904139	2.3528821	0.0	0.66090715	1.4459431	1.2739514	0.67620015	0.3593831	2.0991135	1.5120698	0.9300635	0.0	0.0	0.4910612	0.0	0.43035072	0.0
TCGA-E2-A9RU	0.0	0.0	1.6942196	1.2873867	0.49500299	2.2620828	1.192192	1.2342907	0.58204335	2.372628	1.1344624	0.7250877	0.82403076	0.0	2.1255434	1.2333953	0.0	0.9815377	1.2690742	1.1065882	0.5587094	1.0403411	0.0	1.9300642	0.48531958	1.3567796	0.7236403	1.2679005	2.3493748	0.0	2.2083578	0.8491628	0.0	0.0	0.34856477	0.5769106	0.32878143	0.43080854	0.4040898	1.10521	1.5799227	1.6587417	2.8671987	0.8050455	1.4207934	2.2405312	1.8312285	1.227581	1.7161	0.670804	0.6321474	0.76708597	0.94030476	2.1700633	1.1507864	0.0	1.2197664	0.7832004	0.0	0.06495917	0.33254635	2.335804	1.2529941	0.14748228	0.4920234	0.73991406	0.9777243	0.45566297	0.0	0.3293072	0.0	0.6345283	1.545757	0.0	1.9273438	0.52815866	0.0	1.0934416	0.0	1.2667207	1.1012994	0.6326649	0.0	0.6073568	2.1408575	0.097077966	1.121777	1.4676092	1.146183	0.16836405	0.41690993	1.9497571	0.0	0.0	0.26591066	0.16380954	1.0803152	0.29172754	0.0	0.0
TCGA-E9-A1N3	0.0	1.2171427	1.3106914	1.7380347	0.0	2.241178	0.6275452	1.5914322	0.0	0.9306078	0.0	1.7535341	0.0	2.6942143	1.3896031	2.0316496	1.1589379	0.0	0.0	0.21997076	0.73247266	0.9526975	1.0172821	1.764704	0.0	0.45088005	1.0292001	1.1436148	0.525823	0.0020859241	0.0	0.24228418	1.522383	0.0	0.0	0.0	0.0	1.5665975	0.15449238	1.2942743	1.472667	0.92772037	0.54918885	0.0	1.6792701	0.41861624	0.42373466	0.0	0.0	1.0032778	1.0675327	0.55547893	0.8856283	1.1417304	1.3728456	0.77334535	0.0	1.8329593	1.272727	1.8871465	0.0	0.0	1.2336004	0.0	0.9276483	0.0	0.534822	1.6637187	0.5337665	0.30773938	2.192142	0.22307491	2.6295474	0.100353	0.0	0.9331238	0.0	0.297693	1.8814433	1.4509754	0.0	1.8167087	2.2090154	1.3340838	0.8965504	1.0837675	0.038696885	0.015005827	0.34852648	0.32478023	2.2467473	1.016728	0.0	0.39725566	0.052621484	0.0	0.8775713	0.0	1.454066	0.7945455
TCGA-E9-A1N4	0.90227354	0.055741787	0.011096356	0.94920945	0.30018067	0.8766117	1.0791143	1.4562453	0.110708356	0.8648815	0.7984175	0.64053184	0.8685845	1.574718	0.6034566	1.4933976	2.204175	1.6344864	1.0804579	0.5826107	0.5103173	1.831995	1.8267221	1.4732895	0.3824562	0.0	0.9129148	1.2466328	0.0	1.1216986	0.1796627	0.464	0.57743335	1.1532372	0.0	0.7390654	0.0	0.3098076	0.4148419	0.0	0.89437145	0.6871645	2.0028799	0.0	0.34031692	0.0	0.0	0.0	1.5271356	0.9756799	1.9615798	0.9882033	0.2957099	0.052625775	0.92270404	0.0	1.2581233	1.3026185	2.0447335	1.9586275	0.0	0.0	0.17542478	0.5083566	0.3522681	0.9202255	0.13772705	1.0251205	1.3711002	0.06424785	1.3329554	0.0	1.7479818	0.36330307	0.0	1.4205141	0.0	0.087699175	0.24745455	1.2723585	0.0	1.4096644	0.5767111	1.2214665	0.44928932	1.9935362	0.50758743	0.82116497	0.40818	0.7876667	1.881975	0.41973913	0.0	0.0	0.0	0.9477254	0.5325464	0.7654171	1.1795847	0.15660024
TCGA-E9-A1N5	0.23891334	1.3746084	0.15504995	0.7815286	0.57459855	1.1932397	1.0795895	0.0	0.3918525	1.6092923	1.1118451	0.70538247	0.5077378	2.157346	0.586408	2.0879219	0.6475101	0.7922384	0.12612033	1.1680146	1.2100416	0.77326655	1.1791164	1.0406125	0.13730478	0.75786906	0.7096057	1.3349686	0.0	0.0	0.2833802	0.71770364	0.14122257	0.6117754	0.0	0.0	0.29418492	0.97269964	0.23089737	0.76080346	1.2595968	1.2481937	1.5275794	0.37090576	1.3595264	0.2206763	1.3401879	0.18630767	0.05218339	0.9814291	0.61503273	0.45258212	1.235537	0.8538989	1.4870892	0.0	0.5009125	1.5391092	1.2592027	1.2899555	0.0	0.9095125	0.924839	0.0	0.5990378	0.56062114	0.0	0.34367537	1.311876	1.0689533	0.9590221	0.0	2.292092	1.0602491	0.0	0.7669873	0.23443806	1.060274	0.5777567	1.1525518	0.0	0.69604635	0.24883309	1.1359494	1.0439363	1.2014432	0.27927303	1.2232232	1.0026549	0.5584496	1.7548414	1.8497766	0.54053164	0.9837089	0.0	0.49215436	0.9125692	0.51259375	0.60719544	0.8958861
TCGA-E9-A1N6	0.0	0.34300965	0.26654175	0.9085586	0.21672523	1.5615919	2.0205438	0.78390515	0.6355242	1.4116716	0.44245446	0.45657426	0.7631483	0.06779456	0.72454214	2.0819473	0.80364835	1.8091084	0.31190133	1.8200619	0.6171229	1.2248404	1.1039038	1.340467	0.796749	1.3611249	0.7310934	0.34048098	0.0	0.21043664	0.4887479	0.0	1.9803376	0.031008244	0.0	0.5546862	0.32877612	0.15858543	0.06594801	1.76745	0.6897777	1.3914545	2.1949198	0.35752845	1.5515208	0.71736544	0.8615905	0.0	0.0	0.6235366	1.0379888	0.41470337	0.13433537	2.3259723	1.3752584	0.0	0.9999095	1.1304135	0.1660356	0.59247845	0.16644531	0.83302665	0.8634628	1.2494123	0.55651	0.64975625	0.18082252	0.0	0.0	0.79993176	1.1317418	0.0	2.3200574	0.0	0.0	0.751009	0.0	0.956066	0.0	0.64879537	0.0	0.892097	1.01069	0.7711675	0.898309	1.5500706	0.1931237	1.929856	1.2099274	0.0	1.6268331	2.3123941	0.88228536	0.43444777	0.0	0.481233	0.88229215	0.8142543	0.0	0.0
TCGA-E9-A1N8	0.8697412	0.9146217	1.9798656	1.4277613	1.2320921	0.9316677	0.7816251	0.54421556	1.9018798	1.6342252	0.0	0.53593034	0.9033635	1.832231	1.9606936	2.0565448	1.1707094	0.6572523	0.3861611	1.3738158	1.1591798	1.4586604	0.48108554	0.47293568	1.0180312	0.0	0.0	1.4564509	0.09785509	0.0	0.0	0.0	0.70711035	0.32768798	0.6337546	0.965178	1.3625908	0.32751757	0.84070367	1.014767	3.6249757	0.0	0.47726655	1.0091504	2.3030565	0.8457715	0.99805176	0.44362807	0.0	0.5759237	0.0	1.3627849	1.1367239	0.0	1.8962011	0.27012157	1.757322	2.2434113	0.41626537	2.4084435	0.0	1.206817	2.0764422	0.0	1.0867984	2.2444415	2.5090985	0.27311087	1.9595726	1.3963618	0.0	0.0	1.7070568	1.5488784	0.62327886	0.80408335	0.18069899	0.8255303	0.32130012	0.025767088	2.1552725	0.0	2.9764955	0.12116623	2.6586478	0.6695393	0.0	0.29199827	1.477036	0.0	1.9050218	1.0399839	0.7431963	0.0	0.34695455	1.5203367	0.0	0.62982106	0.08673847	1.1579628
TCGA-E9-A1N9	0.0	0.7766974	0.4461788	1.7870275	0.31011295	0.7877044	0.87477314	1.3098329	0.40082425	0.78682625	0.45502585	1.6099585	0.024842143	2.840515	0.31023717	2.512684	1.1954331	0.71283865	1.0127726	1.8225036	1.20849	1.0565495	0.9014305	1.0819364	0.24765801	0.1880014	0.8939674	0.37664223	0.0	0.0	0.48147643	0.46684062	0.41821712	0.5735831	0.0	1.2366331	0.47288695	1.3159256	0.91727257	2.5825346	1.8580458	0.5483676	1.1340324	0.30087447	1.8182876	0.66604364	0.69994384	0.059761524	0.047771215	0.07168436	1.3362277	0.84418523	0.0	0.96094537	1.5443366	0.0	0.734872	1.4939328	0.31441444	2.6898181	0.0	0.76178575	1.4910928	0.0	1.2925681	1.5752271	0.84621084	0.70159096	0.5437257	1.0143019	1.3850961	0.0	3.006891	0.0	0.3605826	1.6382594	0.18944693	0.8889961	0.07360481	0.2973361	1.5037405	0.8709283	0.60268486	0.8327553	2.0333085	0.9918298	0.42590117	1.5172168	0.8737663	0.0	1.8488592	2.1904743	0.36060625	0.0	0.0071238875	0.0	0.18988967	0.6380336	0.5060178	0.6465752
